"Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1c","h2c","h4c","a1c","a2c","a3c","h1h2c","h2h4c","h1a1c","h1a2c","h1a3c","h42Kc","h2Kh5Kc","cpp","energy","hnr05","hnr15","hnr25","hnr35","shr","soe","f0","f1","f2","h1cz","h2cz","h4cz","a1cz","a2cz","a3cz","h1h2cz","h2h4cz","h42Kcz","h2Kh5Kcz","h1a1cz","h1a2cz","h1a3cz","energyz","hnr05z","hnr15z","hnr25z","hnr35z","cppz","shrz","durationz","norm.soe","H1c_resid"
"f5","lok",2,"o","modal","L",128,7.7905,0.663,4.4015,-16.0165,-11.089,-9.0905,7.1275,-3.738,23.807,18.8795,16.881,3.1335,35.968,21.746,-0.587539452570039,33.767,39.386,46.8105,49.6515,0.035,0.052,152.756,366.9055,1082.704,2.17671135754153,0.85748584130521,1.33637634345059,-0.52164210372529,0.432761999223671,-0.0730588872242142,0.592503125572228,-0.670061622963614,-0.217712633998795,1.18292727135788,1.06486613089277,0.159661087209989,0.644305962643114,0.900215815253851,0.469634989359513,0.113243203840259,0.387165573821433,0.575399425719958,0.564531432792343,-1.57460613208848,0.0522252820462777,0.631813288102632,1.61058438057344
"f5","lok",3,"o","modal","L",123,7.2215,1.56,-0.1565,-20.022,-16.2175,6.637,5.6615,1.7165,27.2435,23.439,0.5845,-2.187,37.517,22.4855,-0.701146923590293,40.5885,44.8835,50.953,52.5925,0.186,0.055,153.5485,431.2515,1036.949,1.95953287752055,1.08456728510135,0.561157922590853,-0.930835743702113,-0.104463405086078,1.57063543676362,0.217410072400566,0.147627568791512,-0.799046522512447,1.31205758326327,1.40341421322436,0.622860514143791,-0.995806573788604,0.571567112038978,1.05930412406586,0.513291918379516,0.67211795849574,0.782134575545735,0.676421246082678,-1.03423562247476,-0.0548018614261702,0.660108416328238,1.60008622507337
"f5","lok",4,"o","modal","L",125,5.4295,3.431,-5.529,-16.9485,-17.783,-17.3765,1.998,8.96,22.378,23.2115,22.8055,0.775,28.1615,23.2605,-0.682981898951888,43.1365,46.274,51.32,53.2265,0.746,0.0575,148.6465,521.6895,1037.4585,1.27555425502917,1.55822322862707,-0.352589546928436,-0.616853306436163,-0.268454117857241,-0.939035753767732,-0.719938768182234,1.2335074222113,-0.475409462503531,0.532148846639069,0.924087661621174,0.599748798028551,1.24055955832867,0.624115696543721,1.27956021953339,0.614477500474439,0.697362985695612,0.826701078432352,0.793682375629682,0.969787459536404,-0.011991004037191,0.682552959065149,0.883060892242608
"f6","bo7",1,"o","checked","L",86,-10.511,-7.6005,-5.022,-17.614,-19.4935,-4.8675,-2.9105,-2.5785,7.1025,8.983,-5.6435,-9.3835,44.373,14.3255,-1.2518119729938,23.792,30.0815,37.817,41.85,0.407,0.027,145.92,404.2525,851.075,-1.74249098418531,0.0562261292374842,0.530086629997336,-0.142305945468931,0.257716994060267,1.40308228726342,-1.43206539042663,-0.514714066905496,-2.37059261473858,2.5851115952693,-0.624705013507301,-1.13884777676932,-2.16101938953462,0.587356662505135,-0.104566479523386,-0.396425365846025,-0.0413759283761024,0.188498549282537,-0.051544944481468,0.623255705644362,-0.197921254371558,0.335508813036293,-2.11186735606379
"f6","bo7",2,"o","checked","L",109,-9.8525,-8.3445,-8.116,-24.1015,-21.6375,-12.252,-1.508,-0.2285,14.249,11.785,2.399,-3.2175,38.8345,17.3515,-1.59345981956604,34.161,40.4115,48.5985,50.7415,0.455,0.053,145.687,429.527,862.0985,-1.5884970256181,-0.090664969404475,0.0800226629759004,-0.8185303564296,-0.0224736890638182,0.467584560715834,-1.17243622642281,-0.154653936460562,-1.54590799968808,1.9915538138609,0.10880625995004,-0.800191004386792,-1.22290819955317,-0.330445189247194,1.03757038180221,0.467307698754764,0.811573535406235,0.902433708842947,0.62911507920647,0.802344723224193,0.425225419899818,0.653414344300828,-1.38068692844778
"f6","bo7",3,"o","checked","L",119,-13.851,-17.7325,-16.305,-27.112,-29.2065,-12.9385,3.8815,-1.4275,13.2615,15.356,-0.912,-13.148,40.383,13.8335,-1.74472749489669,21.858,31.846,41.815,46.277,0.4005,0.0355,174.417,377.1005,747.642,-2.52356892133712,-1.94417791839737,-1.1111776686138,-1.13232975360834,-1.01163566693984,0.380616019951406,-0.174738273197433,-0.338361211525871,-2.87408357052152,2.15750564639876,0.0074500180779173,-0.368590956500286,-1.60911723281753,-0.736810263465164,-0.317594996237024,-0.248888386902357,0.274915121682033,0.543960614330497,-0.162214056065891,0.599004067847093,0.696158756539546,0.463830746909003,-2.06020429255978
"f6","botey",1,"o","modal","M",60,-2.3815,-6.494,0.6415,-20.165,-23.3535,-14.0215,4.1125,-7.1355,17.784,20.972,11.64,13.5945,28.277,17.5505,-1.48811663902113,33.207,40.745,45.988,47.6545,0,0.08,167.5475,272.4675,1648.574,0.158638683502014,0.274687151612925,1.35391897557778,-0.408209370880979,-0.246730784325446,0.243417287762221,-0.131975822655627,-1.2129242858151,0.702648235833967,0.860112759925867,0.47163594604417,0.310172938467684,-0.144998904356587,-0.0474515537138823,0.932488062802827,0.495192982108526,0.605050827508096,0.654565763326106,0.673877585721308,-0.89526992258462,-0.902347929634852,0.849674418588525,0.188479977335431
"f6","botey",2,"o","modal","M",72,3.1395,-8.376,-17.717,-27.211,-36.73,-17.2465,11.5155,9.341,30.351,39.8695,20.386,-0.4635,21.3275,16.332,-1.29242982390206,33.609,37.374,44.0465,45.3435,0,0.0895,174.6815,471.511,1523.352,1.44975583650057,-0.0968841489840743,-1.31657208407413,-1.14264901629583,-1.99485143395666,-0.165138493687567,1.23845890185081,1.31155687983424,-1.17756848787344,0.115338939956979,1.76150317805122,2.59417235177915,0.875171498823734,0.478240977592069,0.976768033701938,0.213330043021473,0.451454260802776,0.469006054194452,0.399791584774926,-0.89526992258462,-0.577227925667178,0.903354447786683,1.14900004625696
"f6","botey",3,"o","modal","M",70,-10.555,5.3515,-12.6045,-26.1075,-34.733,-20.9005,-15.907,17.9565,15.5525,24.178,10.345,-1.534,30.637,0,-1.31875876262441,0,0,0,0,0.3445,0.046,84.432,510.5265,1232.6425,-1.75278063365677,2.61339482495073,-0.572890108832669,-1.02762571957212,-1.73387158591618,-0.628041695367419,-3.83796231019537,2.63159860487608,-1.3207447578072,1.11303256928288,0.242596499221242,0.697658167681949,-0.296053177409242,0.407510987760461,-2.72523580199022,-2.91166120154676,-3.03316648366587,-3.17181033308862,-3.27388307050313,0.390066880670624,-0.631414592995123,0.586212381823555,-2.00905580642415
"f6","pantlon",1,"o","modal","F",103,-4.653,-13.1515,-6.2375,-26.179,-18.6055,-4.887,8.4985,-6.914,21.5255,13.9525,0.2335,-1.175,21.84,13.996,-1.50863830616573,21.7485,23.8215,25.4825,26.2795,0.377,0.0595,158.5515,399.7975,1383.6805,-0.372564470462161,-1.03973151667853,0.353275785810343,-1.03507852040198,0.373766120279571,1.40061194998023,0.679955381138139,-1.1789867033072,-1.27272954911386,0.170263262963534,0.855660633603204,-0.538221498983823,-1.47550127159605,-0.102580904872774,-0.329656331593871,-0.919849275274964,-1.01718682305896,-1.06172103143336,-0.125661758032418,0.511325069656968,0.262665417915981,0.708429648554715,-0.308053475891489
"f6","pantlon",2,"o","modal","F",56,-3.2485,-6.2225,-2.1895,-3.637,-20.659,-10.6075,2.974,-4.033,0.3895,17.4105,7.359,1.8025,37.2275,14.858,-1.58502665202918,30.228,39.3,45.113,48.148,0,0.083,169.727,186.155,882.168,-0.0441141822197293,0.328290556560898,0.942111900387839,1.31458632304702,0.105402515897431,0.675916338264415,-0.34273361461167,-0.737568305089392,-0.874497560577884,1.8193325707945,-1.31372217977318,-0.120278915508175,-0.644352837127563,-0.30779035076621,0.604353651587767,0.374370689916063,0.535827548668459,0.694190911078799,0.0682341244589905,-0.89526992258462,-1.01072126429074,0.867277700360283,0.149448758873553
"f6","pantlon",3,"o","modal","F",56,-3.476,-4.0125,-4.2575,-3.506,-19.732,-7.268,0.5365,0.2455,0.0295,16.256,3.792,0.8995,32.0525,13.785,-1.63827216398241,31.0285,40.836,42.464,43.9265,0,0.096,169.1045,180.901,1517.505,-0.0973163471005789,0.764620298494675,0.641293450549336,1.32824110498704,0.226548394281772,1.09897743350521,-0.793960771302802,-0.0820290420644355,-0.995271191358065,1.26473087019172,-1.35067230339239,-0.25981469128106,-1.06042279232356,-0.450828950185091,0.692528071251297,0.502801860025145,0.326259016501375,0.355229287496246,-0.173123511171267,-0.89526992258462,-1.01072126429074,0.936927793117756,0.186200590030782
"f7","bo7",1,"o","checked","L",184,-16.633,-18.5535,-18.188,-25.683,-33.4095,-21.087,1.9205,-0.3655,9.05,16.7765,4.454,-6.961,30.368,14.106,-2.18708664335714,23.1355,30.213,36.8475,41.0465,0.5005,0.045,158.673,368.4515,1077.6995,-1.45505777225165,-0.916838437149078,-0.820984824860975,-0.43390787734626,-1.51834499232984,-0.542567344797531,-0.647081691783979,0.169343241215206,-1.76463633478543,1.19589490602788,-0.474548419495957,0.446208921277795,-0.472599044149437,-0.862502391900736,-0.488741710721948,-0.679768108505322,-0.293404746988473,0.0311893687340023,-0.342231249615028,0.992512375837333,1.22021973606334,0.65471195433648,-0.912647981754003
"f7","bo7",2,"o","checked","L",159,-19.1845,-15.7285,-18.5005,-27.138,-28.0075,-15.254,-3.456,2.772,7.9535,8.823,-3.93,-3.927,29.568,13.0865,-1.86966623150499,24.1415,27.5395,36.434,39.8815,0.095,0.032,174.42,400.585,1459.12,-1.90133926608023,-0.401840526577095,-0.862716194531627,-0.587981727353929,-0.852736974376901,0.243055800246093,-1.70465730643163,0.64433870370934,-1.36156712987972,1.09756533271427,-0.597814757867033,-0.440175543926936,-1.39609142709045,-0.273183469484457,-0.368515566453595,-0.947607044444502,-0.33374408655502,-0.0891231074703071,-0.625889473128421,-0.851044587187182,0.708747211825164,0.552328283841485,-1.72953987185021
"f7","bo7",3,"o","checked","L",172,-15.959,-11.9895,-20.7005,-20.8335,-27.1305,-4.971,-3.9705,8.711,4.8735,11.1715,-10.988,-17.6235,37.3135,14.294,-1.76955107862173,20.38,26.083,34.5105,38.5,0.1915,0.04,86.6625,345.1215,1108.7895,-1.33716879445801,0.279779716831275,-1.15650503701302,0.0796186763390947,-0.744677323924341,1.62803142179308,-1.80586118511408,1.54346158873011,-3.18115756000201,2.04957997033996,-0.944062201718298,-0.178444995547818,-2.17352573515316,-0.0873108796580988,-0.818049007472889,-1.09352341257445,-0.521392743522985,-0.231794082471384,-0.289923504621877,-0.412318947404529,0.974712924429014,0.619240649993267,-1.2822608007084
"f7","botey",1,"o","modal","M",108,-8.6105,-16.7715,-8.8745,-22.243,-18.812,-10.963,8.161,-7.897,13.6325,10.2015,2.3525,6.5095,25.2785,18.9105,-1.79588001734408,32.92,39.863,43.2605,44.066,0.517,0.031,199.865,413.639,1636.9285,-0.0518466085284368,-0.591979578161724,0.422743531707396,-0.0696370567095718,0.28028755896006,0.820993210735068,0.580445625840617,-0.970872958234859,0.0249298236464629,0.570334451803375,0.0406070712340506,-0.286547457514071,-0.704077961462241,-0.136192870912795,0.680594977740975,0.286996706087193,0.332220850690526,0.343020718003458,0.994537690914737,1.06752764067064,-0.334656737620706,0.542842603584589,0.0338022514315761
"f7","botey",2,"o","modal","M",75,-6.2655,-14.7495,-13.121,-25.1425,-25.3325,-13.6465,8.484,-1.6285,18.877,19.067,7.381,-2.223,31.3735,16.6895,-1.80966830182971,31.782,41.57,45.838,48.001,0.1555,0.0485,198.44,365.961,1542.338,0.358316081272864,-0.223368684293919,-0.144335704473158,-0.376672883580524,-0.523136558230267,0.459563464511073,0.643980811097046,-0.0218660875911984,-1.13518943536445,1.31948288848642,0.630183278791831,0.701475611106353,-0.15019181551533,-0.161792034204246,0.544593633628266,0.45800888624361,0.583671026585993,0.749398051792266,0.376582895011604,-0.575988616131736,-1.00980046961509,0.67731707344474,0.460063721860291
"f7","botey",3,"o","modal","M",72,-12.4085,-9.0885,-6.4005,-13.5665,-28.273,-4.419,-3.32,-2.6875,1.158,15.8645,-7.989,-3.675,41.953,13.917,-2.25963731050576,33.037,41.297,44.814,46.9175,0,0.081,202.7585,230.739,1543.333,-0.716152747490202,0.808632438448735,0.753122439116013,0.849140784934099,-0.885450585773884,1.70237806606945,-1.67790564948155,-0.182191249274478,-1.32808873843732,2.61983003957556,-1.3617512853642,0.344570317862102,-1.84318775132204,-0.99719908873609,0.694577541239382,0.430658959364464,0.483773847103178,0.637502285296669,-0.394817227294314,-1.28295065743953,-1.07117717252367,0.832910397112383,-0.0890350097482798
"f8","bo7",1,"o","checked","L",163,-0.1475,3.1345,-9.8615,-11.452,-22.0585,11.8475,-3.282,12.996,11.3035,21.911,-11.995,-20.5985,43.6825,21.79,-0.424235019463281,36.2975,46.741,53.3835,55.0345,0,0.0225,156.2175,430.786,806.9895,-0.424919500341899,1.47824093102925,-0.70367814124057,0.165119930844091,-0.50928189733749,3.37784746666478,-2.12711708869741,1.77433833456656,-3.734707172995,2.87238318047455,-0.442512518772082,0.257912023482477,-3.43077523071429,1.36992556998295,0.621199412857048,0.41400627482446,0.728403042684023,1.00007747888463,0.6803476411548,-1.11003082362621,1.40216069228553,0.338632805654369,-1.28643715917911
"f8","bo7",2,"o","checked","L",103,1.718,0.462,-8.238,-12.2185,-25.643,1.036,1.256,8.7,13.9365,27.361,0.6815,-14.228,39.4115,19.873,-0.67264106561367,32.0405,43.127,50.6,52.307,0,0.0645,147.5815,432.9315,884.5105,-0.0204113673529139,0.957710302700289,-0.444647490339177,0.0642881999699947,-0.971219701265985,1.93334237001534,-1.11626131637654,1.13912198867983,-2.88498054778297,2.39965703075415,-0.0802002955623444,0.96345550155467,-1.83429661919296,0.712582317208097,0.134605796163343,0.0739397737526798,0.469350830610538,0.716774112769705,0.220174602347,-1.11003082362621,-0.291477605617342,0.795902083668694,-0.468539545336743
"f8","bo7",3,"o","checked","L",122,-1.0935,-9.223,0.814,-11.392,-19.292,-11.2655,8.1295,-10.0375,10.2985,18.198,10.172,16.488,15.9775,19.001,-1.29242982390206,42.7415,50.074,49.488,48.106,0.677,0.0415,157.44,313.0875,1742.79,-0.63004664792034,-0.928665426155079,0.999605944806749,0.173012825628756,-0.152760503958167,0.289761049529451,0.414835455559897,-1.63144744359498,1.21206097486244,-0.194083215686465,-0.580804878941389,-0.222763744239001,-0.639062898320219,-0.927530573441605,1.35777664235534,0.72763152332259,0.365860239690575,0.280419413943384,0.0108522810948347,1.07843572503657,0.244841188718567,0.60294556313515,-0.0467419884261038
"f8","botey",1,"o","modal","M",86,4.312,-9.8195,-6.5195,-14.5605,-24.308,0.647,14.1315,-3.3005,18.8725,28.6195,3.6645,-13.2105,42.354,19.2215,-0.871277715661573,34.6945,47.124,53.1445,54.6595,0,0.0645,171.1415,373.939,1002.4,0.542062016176128,-1.04484747285226,-0.170459517703486,-0.243797793124766,-0.799177026347714,1.88136877869159,1.75180247747922,-0.635299277338251,-2.74926171234569,2.72534110838287,0.599014719159747,1.12637778910584,-1.4586175517715,0.186941079056681,0.437969540280114,0.450045419791392,0.706160011002485,0.961126511957736,0.0637829827417408,-1.11003082362621,-0.771341790023155,0.795902083668694,0.42449866507274
"f8","botey",2,"o","modal","M",75,-1.6995,-7.996,-13.2645,-19.397,-33.4015,-3.956,6.2965,5.2685,17.697,31.702,2.256,-11.14,37.6225,18.1815,-1.24795155218056,37.9905,48.803,55.0655,56.9965,0,0.056,159.9575,390.462,1165.5585,-0.761449450703146,-0.689679053485432,-1.24662936083862,-0.880030886891978,-1.97106471501385,1.2663702160613,0.00652813280446184,0.631732582043356,-2.47308888799885,2.20164553886705,0.437260819280124,1.52543059115309,-1.63600406416275,-0.809830170153052,0.814716676907423,0.608034256343555,0.884941868158284,1.20386893784612,-0.185867492146163,-1.11003082362621,-1.08184214463868,0.733895418240616,-0.25216412343191
"f8","botey",3,"o","modal","M",103,-1.857,-9.9615,-6.9395,-16.8055,-30.5785,-26.799,8.1045,-3.022,14.9485,28.7215,24.942,13.193,17.125,17.467,-1.46852108295774,32.4085,44.173,51.147,53.2805,0,0.0505,153.0165,363.558,2479.0065,-0.795601169248182,-1.07250522747255,-0.237470834844592,-0.539123606317652,-1.60726211479342,-1.78564198601642,0.409266615915114,-0.594119632941265,0.772558701873882,-0.067074726619699,0.0590552949763016,1.13958245603489,1.22107113648198,-1.39351118384431,0.176669796854741,0.172365219275946,0.520258522367031,0.817890822911915,-0.357382169364824,-1.11003082362621,-0.291477605617342,0.68863042687747,0.0807489909170642
"f8","pantlon",1,"o","modal","F",97,2.2095,-4.4715,0.1015,-5.12,-8.324,6.473,6.6815,-4.573,7.3295,10.5335,-4.2635,-0.9175,27.1455,20.362,-0.277366077466188,33.852,39.086,43.5355,43.2035,0.4505,0.0435,193.8675,392.0745,1301.7195,0.0861636781384216,-0.00320189743476087,0.885926031799516,0.99808342711908,1.26069571964003,2.65977017471247,0.0922882633341085,-0.823454025974393,-1.10956476489549,1.04202206178425,-0.989352159879374,-1.21499089794255,-2.4570699978048,1.75857677054801,0.341668125653747,-0.306306139592938,-0.188121543089171,-0.228799560347508,0.337558335251025,0.34625304664348,-0.460841435407629,0.623459279777995,-1.01976862610121
"f8","pantlon",2,"o","modal","F",102,6.8475,-3.9345,-1.89,-7.1505,-13.6635,-11.1605,10.782,-2.044,13.998,20.511,18.008,0.0315,31.1415,19.7075,-0.633577042774027,45.817,50.6655,53.468,53.994,0.949,0.0915,181.069,325.432,1133.6615,1.09185047567416,0.101391160530684,0.568180703022106,0.730974712781372,0.572589455425718,0.303789910940744,1.00568934187129,-0.449510325148615,-0.982982774890594,1.48431044724028,-0.0717376287460133,0.0766714970052162,0.347803066250537,0.815955291569339,1.70931966987273,0.783289889505202,0.736267210789003,0.892001529318146,0.180446570045128,1.95770145802959,-0.31970491058239,0.949875472124712,0.578713187115186
"f8","pantlon",3,"o","modal","F",142,2.156,-2.4435,0.0215,-16.225,-15.918,-1.4765,4.5995,-2.465,18.38,18.074,3.632,0.2415,37.651,18.334,-1.14569395819892,37.287,43.503,50.2825,53.169,0,0.076,167.7865,273.676,1268.8175,0.0745629356485203,0.391797584043679,0.873161971391686,-0.462759849276017,0.282049971827785,1.59765175767369,-0.371484702283357,-0.511760344147292,-0.954972007871597,2.20479999807263,0.531244582459863,-0.23881647658413,-1.46271060228816,-0.539231525351438,0.734303566890035,0.109320239829877,0.439802033293013,0.806309402078985,-0.149260090780389,-1.11003082362621,0.809387288019524,0.868060261159734,0.413674411097346
"m1","bo7",1,"o","checked","L",163,11.42,6.998,-3.0885,-9.026,-14.0615,10.8175,4.422,10.0875,20.446,25.4815,0.603,-22.2285,48.919,20.277,-0.00239521253954565,21.597,33.4325,41.886,42.6635,0.262,0.066,121.2955,376.495,522.3375,0.0693765704067885,0.201485894253054,-0.617387899493403,-0.370448551783825,-0.634904673581319,3.11948928040619,-0.171656134232407,0.633155746572238,-3.73924932550167,3.75121764382039,0.36195190225047,0.6092464128641,-2.60866163219964,0.410933663874841,-0.314873274845504,-0.0850877815916186,0.432562079282024,0.526410449448753,0.0539607457633346,0.0870958245146105,0.9752577802722,0.769964164919305,-0.189051052083139
"m1","bo7",2,"o","checked","L",98,11.247,7.9615,4.149,-6.492,-17.8395,-20.767,3.2855,3.813,17.739,29.0865,32.0145,11.963,21.843,20.348,-0.0835460514500749,29.61,38.826,44.606,44.4105,0.0495,0.057,121.2945,440.828,2780.5415,0.0203118367677014,0.44758730293273,0.925410124511012,-0.0115796975514012,-1.20088604533262,-2.19567699451692,-0.530132849082163,-0.444618419740925,0.731667423808516,0.263497977488291,0.0194088410400854,1.09920841990585,1.87100706853561,0.105976513530981,0.571730881514116,0.348584372212352,0.659730744340727,0.683904904005916,0.0669041344461068,-0.647614382743747,-0.444601317477982,0.705382274162533,-0.0463345853660775
"m1","bo7",3,"o","checked","L",137,10.5105,4.539,-7.628,-8.2545,-11.0905,11.1765,5.9715,12.1665,18.765,21.601,-0.666,-26.3085,51.5735,23.995,-0.0338582672609674,35.9615,46.1005,51.302,50.1785,0,0.0615,123.8715,377.422,518.0925,-0.188567795169799,-0.42660270350857,-1.58506066356498,-0.261187572683464,-0.189819799183986,3.17990323955379,0.317089725564951,0.990266670433113,-4.27275444628272,4.09314968157628,0.149238608606341,0.0818407073646508,-2.78963673944485,0.292698490489434,1.27449717367911,0.933501046514194,1.21896654626465,1.20389804303609,0.731756789742888,-0.818758642787459,0.407314141172127,0.738836700389679,-0.372639779660739
